disease,SnoRNA,Score
20,150,0.8972335944537423
20,163,0.896394841765171
1,191,0.895680739334966
19,182,0.8943678457004538
16,133,0.8930459909024268
16,96,0.8930459909024268
3,43,0.8924795360551555
17,210,0.8922565844005433
21,210,0.8922565844005433
14,140,0.8911320568910001
23,140,0.8911320568910001
14,133,0.8910794077072286
23,133,0.8910794077072286
13,133,0.8910794077072286
20,185,0.8910662645261355
8,6,0.8909317898585821
14,197,0.889889683254284
7,63,0.8889020705102244
12,122,0.8887623834277928
5,214,0.8878510104592049
8,201,0.887583993532956
1,87,0.8856192016272877
1,14,0.8851876618318572
1,172,0.8844454352686864
5,184,0.884042310236241
20,182,0.8839096519571836
23,96,0.8837239814170225
0,2,0.8834014088817763
12,133,0.8822128278503868
0,57,0.8786256454579071
4,93,0.8782427906182378
18,133,0.8778814598306507
6,104,0.8774674084524067
16,46,0.8774601636268016
1,155,0.877449935011277
1,166,0.877449935011277
1,194,0.877449935011277
4,166,0.877449935011277
4,135,0.877449935011277
1,145,0.877449935011277
4,32,0.877449935011277
4,83,0.877449935011277
1,201,0.877449935011277
1,92,0.877449935011277
4,148,0.877449935011277
4,155,0.877449935011277
4,54,0.877449935011277
4,213,0.877449935011277
4,176,0.877449935011277
1,114,0.877449935011277
4,55,0.877449935011277
1,117,0.877449935011277
1,100,0.877449935011277
1,196,0.877449935011277
1,146,0.877449935011277
1,200,0.877449935011277
1,23,0.877449935011277
4,57,0.877449935011277
1,83,0.877449935011277
4,147,0.877449935011277
17,39,0.8774442979323596
21,39,0.8774442979323596
21,140,0.8774333626337157
17,140,0.8774333626337157
3,140,0.8774333626337157
19,140,0.8774333626337157
16,147,0.8774213532032202
16,24,0.8774213532032202
16,23,0.8774213532032202
16,114,0.8774213532032202
16,213,0.8774213532032202
16,100,0.8774213532032202
16,54,0.8774213532032202
16,146,0.8774213532032202
16,176,0.8774213532032202
16,145,0.8774213532032202
16,92,0.8774213532032202
16,148,0.8774213532032202
16,55,0.8774213532032202
16,135,0.8774213532032202
16,57,0.8774213532032202
16,196,0.8774213532032202
16,200,0.8774213532032202
16,201,0.8774213532032202
16,194,0.8774213532032202
16,32,0.8774213532032202
16,117,0.8774213532032202
4,106,0.8774184065544345
4,30,0.8774125214417946
16,178,0.8774096279484201
9,219,0.8774032641467782
7,219,0.8774032641467782
9,130,0.8774032641467782
18,149,0.8774000295469783
20,137,0.8773913182218734
1,104,0.8773853938762558
4,130,0.8773842223938172
1,214,0.8773842223938172
1,130,0.8773842223938172
1,219,0.8773842223938172
4,214,0.8773842223938172
4,219,0.8773842223938172
18,132,0.8773832759052888
1,131,0.877375973905918
16,203,0.877375973905918
16,39,0.877375973905918
1,185,0.877375973905918
16,5,0.877375973905918
1,5,0.877375973905918
4,81,0.8773713588028352
4,133,0.8773685217655665
4,177,0.8773678851465804
4,42,0.8773678851465804
4,37,0.8773648397009941
10,140,0.8773532820934024
16,70,0.8773512355794794
17,182,0.8773239043695515
4,40,0.877323256892574
21,28,0.8773130815644461
1,158,0.8773069727418531
21,93,0.8773066353557187
17,93,0.8773066353557187
3,158,0.8772883535799625
24,122,0.8772772946257862
25,122,0.8772772946257862
17,133,0.8772703242595576
25,133,0.8772703242595576
19,133,0.8772703242595576
21,133,0.8772703242595576
22,133,0.8772703242595576
19,120,0.8762960539270203
25,28,0.875463682512819
22,28,0.875463682512819
23,28,0.875463682512819
24,28,0.875463682512819
3,28,0.875463682512819
12,28,0.875463682512819
17,96,0.8730582728682541
21,96,0.8730582728682541
19,96,0.8730582728682541
9,93,0.8716887477732062
6,40,0.8714206222216465
6,118,0.8709480784324926
10,133,0.8708995746304166
11,133,0.8708995746304166
18,96,0.8707316568977257
9,34,0.8699443126118042
9,43,0.8699443126118042
0,107,0.8699043147914957
6,33,0.868996306328455
20,129,0.8677720330874856
4,207,0.8658976856940042
7,6,0.8640861244348329
9,6,0.8640861244348329
8,122,0.8617719222280074
3,103,0.8606423574344639
13,103,0.8606423574344639
14,103,0.8606423574344639
15,22,0.8590239280562907
4,119,0.8589832065127436
13,195,0.8588134923414014
3,201,0.8582413432425939
17,201,0.8582413432425939
21,201,0.8582413432425939
19,201,0.8582413432425939
20,92,0.8563612733309766
5,209,0.8554083894758326
6,181,0.8550252499647076
7,34,0.8549155886162307
2,9,0.8548965349267784
9,96,0.8544834434252871
7,96,0.8544834434252871
20,136,0.8542996921911978
14,16,0.8539327250976358
18,28,0.8533307078666031
8,28,0.8532002396144933
11,28,0.8532002396144933
13,28,0.8532002396144933
2,16,0.8525495513205005
0,140,0.8521574908313281
23,149,0.8512184617320249
1,6,0.850403408899998
4,6,0.850403408899998
16,6,0.8498267865148523
25,43,0.8470436964458739
4,118,0.8449421442937554
16,21,0.8447373792969152
1,21,0.8447373792969152
16,40,0.8443038797036071
9,44,0.8434046510105475
7,165,0.8416791389660593
6,160,0.8407183021569539
14,132,0.8396365833782976
7,89,0.8387790510136133
1,36,0.8386035797039735
0,179,0.8385265430739024
19,70,0.8370354992226947
8,140,0.836654832021575
5,28,0.8355910981443454
5,6,0.8340356642672343
11,96,0.8333272967777152
10,96,0.8333272967777152
6,162,0.8329668367886244
25,63,0.8308678209585135
5,107,0.8306429557576331
4,179,0.8278468838206601
1,179,0.8278468838206601
20,6,0.8270625273018084
17,165,0.8267168830586902
21,165,0.8267168830586902
16,191,0.825934790525178
6,191,0.8243610654509891
4,160,0.8242974428064557
9,122,0.8221959485856114
7,122,0.8221959485856114
0,93,0.8213458700061524
5,217,0.8199496663196171
8,133,0.8190732662646306
23,197,0.8182266057376744
7,195,0.8162204289152567
9,195,0.8162204289152567
7,121,0.8125783484091033
14,195,0.8115846949517725
23,195,0.8115846949517725
14,92,0.8080702859760233
17,174,0.8041659598053588
21,174,0.8041659598053588
19,174,0.8041659598053588
7,190,0.8039830204383545
9,190,0.8035264451407363
1,181,0.8031392615019955
13,209,0.8030455804406835
14,186,0.8010068950048117
11,132,0.7997174413826174
10,132,0.7997174413826174
1,118,0.7992165996032322
2,77,0.7989066345617638
25,120,0.7984060390924013
18,120,0.7984060390924013
20,168,0.7963954700063239
19,87,0.7956598706721758
0,187,0.79228105539898
0,72,0.79228105539898
7,43,0.7907633329943333
20,166,0.7886643706987043
8,96,0.7860161090864906
0,16,0.7847638807386614
20,132,0.7840235341545293
0,106,0.781383390712091
18,63,0.7790530981504901
6,89,0.7778135669222681
20,174,0.7760778481827104
0,138,0.7752722110781127
0,29,0.7752722110781127
21,137,0.7748013339006042
21,158,0.7748013339006042
17,137,0.7748013339006042
17,158,0.7748013339006042
4,107,0.7745685553299226
16,120,0.7728883892142805
5,219,0.771280616839415
14,130,0.7691633411671633
3,122,0.7678024020645987
21,122,0.7678024020645987
19,122,0.7678024020645987
17,122,0.7678024020645987
2,20,0.7670932920208346
4,33,0.7666519952634174
1,152,0.7661932621658104
3,210,0.7640613931592787
13,107,0.760335752059778
14,107,0.760335752059778
2,187,0.7588451349104656
16,106,0.7586041688392234
6,216,0.7575703633107916
14,190,0.7574133615037045
7,93,0.7573966150683383
5,122,0.7569864005073175
0,35,0.7562905706114467
13,214,0.7554871432262702
14,214,0.7554871432262702
23,214,0.7554871432262702
10,149,0.7550716654616481
11,149,0.7550716654616481
8,132,0.7549694296837399
20,25,0.7542698618540292
12,96,0.7537891429916341
12,201,0.7505068498563683
